путь,категории_ПДн,количество_находок,УЗ,формат_файла
/home/termit/dataset/Выгрузки/Сайты/page_320.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_394.html,ФИО:98; Здоровье:1; Расовая/национальная принадлежность:3,102,1,html
/home/termit/dataset/Выгрузки/Сайты/page_17.html,ФИО:29; Расовая/национальная принадлежность:3,32,1,html
/home/termit/dataset/Выгрузки/Сайты/page_402.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_464.html,ФИО:141; Здоровье:1; Расовая/национальная принадлежность:3,145,1,html
/home/termit/dataset/Выгрузки/Сайты/page_448.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_204.html,ФИО:20; Расовая/национальная принадлежность:1,21,1,html
/home/termit/dataset/Выгрузки/Сайты/page_94.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_124.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_132.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_177.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_486.html,ФИО:462; Дата рождения:4,466,3,html
/home/termit/dataset/Выгрузки/Сайты/page_218.html,ФИО:127; Расовая/национальная принадлежность:1,128,1,html
/home/termit/dataset/Выгрузки/Сайты/page_271.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_219.html,ФИО:1; Расовая/национальная принадлежность:1,2,1,html
/home/termit/dataset/Выгрузки/Сайты/page_411.html,ФИО:289; Здоровье:1; Расовая/национальная принадлежность:3,293,1,html
/home/termit/dataset/Выгрузки/Сайты/page_266.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_457.html,ФИО:138; Здоровье:1; Расовая/национальная принадлежность:3,142,1,html
/home/termit/dataset/Выгрузки/Сайты/page_106.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_199.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_451.html,ФИО:122; Здоровье:1; Расовая/национальная принадлежность:3,126,1,html
/home/termit/dataset/Выгрузки/Сайты/page_170.html,ФИО:367; Дата рождения:1; Расовая/национальная принадлежность:1,369,1,html
/home/termit/dataset/Выгрузки/Сайты/page_311.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_306.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_159.html,ФИО:82; Здоровье:1; Расовая/национальная принадлежность:3,86,1,html
/home/termit/dataset/Выгрузки/Сайты/page_227.html,ФИО:300; Адрес:1; Расовая/национальная принадлежность:1,302,1,html
/home/termit/dataset/Выгрузки/Сайты/page_54.html,ФИО:198; Религия/политика:1; Расовая/национальная принадлежность:1,200,1,html
/home/termit/dataset/Выгрузки/Сайты/page_178.html,Расовая/национальная принадлежность:1,1,1,html
/home/termit/dataset/Выгрузки/Сайты/page_226.html,ФИО:5; Расовая/национальная принадлежность:1,6,1,html
/home/termit/dataset/Выгрузки/Сайты/page_437.html,ФИО:155; Здоровье:1; Расовая/национальная принадлежность:3,159,1,html
/home/termit/dataset/Выгрузки/Сайты/page_115.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_102.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_454.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_117.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_473.html,ФИО:316; Здоровье:1; Расовая/национальная принадлежность:3,320,1,html
/home/termit/dataset/Выгрузки/Сайты/page_57.html,ФИО:45; Email:1; Дата рождения:1; Здоровье:1; Расовая/национальная принадлежность:3,51,1,html
/home/termit/dataset/Выгрузки/Сайты/page_40.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_359.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_362.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_122.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_468.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_169.html,ФИО:17; Расовая/национальная принадлежность:4,21,1,html
/home/termit/dataset/Выгрузки/Сайты/page_329.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_364.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_245.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_474.html,ФИО:261; Расовая/национальная принадлежность:1,262,1,html
/home/termit/dataset/Выгрузки/Сайты/page_273.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_286.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_240.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_327.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_107.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_386.html,ФИО:10; Расовая/национальная принадлежность:3,13,1,html
/home/termit/dataset/Выгрузки/Сайты/page_441.html,ФИО:7; Расовая/национальная принадлежность:3,10,1,html
/home/termit/dataset/Выгрузки/Сайты/page_26.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_200.html,ФИО:9; Расовая/национальная принадлежность:1,10,1,html
/home/termit/dataset/Выгрузки/Сайты/page_127.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_186.html,ФИО:97; Расовая/национальная принадлежность:1,98,1,html
/home/termit/dataset/Выгрузки/Сайты/page_259.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_35.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_109.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_312.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_308.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_52.html,ФИО:97; Расовая/национальная принадлежность:1,98,1,html
/home/termit/dataset/Выгрузки/Сайты/page_268.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_301.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_151.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_140.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_480.html,ФИО:208; Здоровье:1; Расовая/национальная принадлежность:3,212,1,html
/home/termit/dataset/Выгрузки/Сайты/page_131.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_336.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_193.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_349.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_458.html,ФИО:187; Дата рождения:1; Расовая/национальная принадлежность:1,189,1,html
/home/termit/dataset/Выгрузки/Сайты/page_325.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_79.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_479.html,ФИО:458; Здоровье:1; Расовая/национальная принадлежность:1,460,1,html
/home/termit/dataset/Выгрузки/Сайты/page_443.html,ФИО:250; Здоровье:13; Расовая/национальная принадлежность:1,264,1,html
/home/termit/dataset/Выгрузки/Сайты/page_278.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_314.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_82.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_24.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_162.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_453.html,ФИО:495; Адрес:2; Здоровье:1; Расовая/национальная принадлежность:3,501,1,html
/home/termit/dataset/Выгрузки/Сайты/page_51.html,ФИО:59; Расовая/национальная принадлежность:4,63,1,html
/home/termit/dataset/Выгрузки/Сайты/page_118.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_450.html,ФИО:463; Здоровье:4; Расовая/национальная принадлежность:2,469,1,html
/home/termit/dataset/Выгрузки/Сайты/page_41.html,ФИО:30; Расовая/национальная принадлежность:3,33,1,html
/home/termit/dataset/Выгрузки/Сайты/page_290.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_210.html,ФИО:63; Расовая/национальная принадлежность:1,64,1,html
/home/termit/dataset/Выгрузки/Сайты/page_404.html,ФИО:208; Расовая/национальная принадлежность:1,209,1,html
/home/termit/dataset/Выгрузки/Сайты/page_236.html,ФИО:122; Расовая/национальная принадлежность:1,123,1,html
/home/termit/dataset/Выгрузки/Сайты/page_269.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_432.html,ФИО:264; Здоровье:1; Расовая/национальная принадлежность:3,268,1,html
/home/termit/dataset/Выгрузки/Сайты/page_105.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_194.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_423.html,ФИО:97; Здоровье:1; Расовая/национальная принадлежность:3,101,1,html
/home/termit/dataset/Выгрузки/Сайты/page_375.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_212.html,ФИО:2; Расовая/национальная принадлежность:1,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_237.html,ФИО:22; Расовая/национальная принадлежность:1,23,1,html
/home/termit/dataset/Выгрузки/Сайты/page_48.html,ФИО:80; Расовая/национальная принадлежность:3,83,1,html
/home/termit/dataset/Выгрузки/Сайты/page_84.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_335.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_435.html,ФИО:175; Здоровье:2; Расовая/национальная принадлежность:3,180,1,html
/home/termit/dataset/Выгрузки/Сайты/page_253.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_408.html,ФИО:120; Расовая/национальная принадлежность:1,121,1,html
/home/termit/dataset/Выгрузки/Сайты/page_485.html,ФИО:121; Здоровье:1; Расовая/национальная принадлежность:3,125,1,html
/home/termit/dataset/Выгрузки/Сайты/page_206.html,ФИО:42; Расовая/национальная принадлежность:1,43,1,html
/home/termit/dataset/Выгрузки/Сайты/page_10.html,ФИО:2,2,4,html
/home/termit/dataset/Выгрузки/Сайты/page_214.html,ФИО:2; Расовая/национальная принадлежность:1,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_304.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_86.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_112.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_378.html,ФИО:8; Расовая/национальная принадлежность:3,11,1,html
/home/termit/dataset/Выгрузки/Сайты/page_467.html,ФИО:514; Расовая/национальная принадлежность:1,515,1,html
/home/termit/dataset/Выгрузки/Сайты/page_367.html,ФИО:7; Расовая/национальная принадлежность:3,10,1,html
/home/termit/dataset/Выгрузки/Сайты/page_176.html,ФИО:97; Расовая/национальная принадлежность:1,98,1,html
/home/termit/dataset/Выгрузки/Сайты/page_74.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_403.html,ФИО:129; Здоровье:1; Расовая/национальная принадлежность:3,133,1,html
/home/termit/dataset/Выгрузки/Сайты/page_216.html,ФИО:89; Расовая/национальная принадлежность:1,90,1,html
/home/termit/dataset/Выгрузки/Сайты/page_288.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_85.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_230.html,ФИО:372; Расовая/национальная принадлежность:1,373,1,html
/home/termit/dataset/Выгрузки/Сайты/page_444.html,ФИО:172; Здоровье:1; Расовая/национальная принадлежность:3,176,1,html
/home/termit/dataset/Выгрузки/Сайты/page_38.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_345.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_282.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_355.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_426.html,ФИО:210; Здоровье:4; Расовая/национальная принадлежность:1,215,1,html
/home/termit/dataset/Выгрузки/Сайты/page_191.html,ФИО:2; Расовая/национальная принадлежность:1,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_279.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_21.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_410.html,ФИО:110; Здоровье:1; Расовая/национальная принадлежность:3,114,1,html
/home/termit/dataset/Выгрузки/Сайты/page_78.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_316.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_460.html,ФИО:852; Расовая/национальная принадлежность:2,854,1,html
/home/termit/dataset/Выгрузки/Сайты/page_267.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_331.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_388.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_319.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_110.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_283.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_315.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_181.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_187.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_395.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_113.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_262.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_66.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_287.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_382.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_313.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_165.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_42.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_46.html,ФИО:182,182,3,html
/home/termit/dataset/Выгрузки/Сайты/page_72.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_333.html,ФИО:8; Расовая/национальная принадлежность:3,11,1,html
/home/termit/dataset/Выгрузки/Сайты/page_481.html,ФИО:490; Здоровье:2; Расовая/национальная принадлежность:1,493,1,html
/home/termit/dataset/Выгрузки/Сайты/page_114.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_412.html,ФИО:112; Здоровье:1; Расовая/национальная принадлежность:3,116,1,html
/home/termit/dataset/Выгрузки/Сайты/page_353.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_384.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_225.html,ФИО:29; Расовая/национальная принадлежность:1,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_298.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_476.html,ФИО:156; Здоровье:1; Расовая/национальная принадлежность:3,160,1,html
/home/termit/dataset/Выгрузки/Сайты/page_300.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_418.html,ФИО:224; Здоровье:2; Расовая/национальная принадлежность:4,230,1,html
/home/termit/dataset/Выгрузки/Сайты/page_430.html,ФИО:530; Адрес:1; Здоровье:1; Расовая/национальная принадлежность:3,535,1,html
/home/termit/dataset/Выгрузки/Сайты/page_4.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_348.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_28.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_455.html,ФИО:145; Здоровье:1; Расовая/национальная принадлежность:3,149,1,html
/home/termit/dataset/Выгрузки/Сайты/page_472.html,ФИО:278; Банковская карта:1; Религия/политика:1; Расовая/национальная принадлежность:1,281,1,html
/home/termit/dataset/Выгрузки/Сайты/page_185.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_442.html,ФИО:265; Здоровье:19; Расовая/национальная принадлежность:3,287,1,html
/home/termit/dataset/Выгрузки/Сайты/page_161.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_49.html,ФИО:189; Религия/политика:1; Расовая/национальная принадлежность:1,191,1,html
/home/termit/dataset/Выгрузки/Сайты/page_380.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_379.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_478.html,ФИО:186; Здоровье:1; Расовая/национальная принадлежность:3,190,1,html
/home/termit/dataset/Выгрузки/Сайты/page_447.html,ФИО:235; Расовая/национальная принадлежность:1,236,1,html
/home/termit/dataset/Выгрузки/Сайты/page_434.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_205.html,ФИО:90; Расовая/национальная принадлежность:1,91,1,html
/home/termit/dataset/Выгрузки/Сайты/page_152.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_184.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_297.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_136.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_292.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_296.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_45.html,ФИО:2,2,4,html
/home/termit/dataset/Выгрузки/Сайты/page_409.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_397.html,ФИО:130; Расовая/национальная принадлежность:1,131,1,html
/home/termit/dataset/Выгрузки/Сайты/page_25.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_429.html,ФИО:412; Расовая/национальная принадлежность:1,413,1,html
/home/termit/dataset/Выгрузки/Сайты/page_275.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_190.html,Расовая/национальная принадлежность:1,1,1,html
/home/termit/dataset/Выгрузки/Сайты/page_452.html,ФИО:154; Расовая/национальная принадлежность:1,155,1,html
/home/termit/dataset/Выгрузки/Сайты/page_424.html,ФИО:193; Расовая/национальная принадлежность:3,196,1,html
/home/termit/dataset/Выгрузки/Сайты/page_180.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_5.html,ФИО:40; Расовая/национальная принадлежность:3,43,1,html
/home/termit/dataset/Выгрузки/Сайты/page_242.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_414.html,ФИО:423; Здоровье:1; Расовая/национальная принадлежность:4,428,1,html
/home/termit/dataset/Выгрузки/Сайты/page_168.html,ФИО:414; Адрес:1; Расовая/национальная принадлежность:1,416,1,html
/home/termit/dataset/Выгрузки/Сайты/page_299.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_376.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_340.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_470.html,ФИО:102; Расовая/национальная принадлежность:1,103,1,html
/home/termit/dataset/Выгрузки/Сайты/page_463.html,ФИО:584; Религия/политика:3; Расовая/национальная принадлежность:6,593,1,html
/home/termit/dataset/Выгрузки/Сайты/page_68.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_289.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_254.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_433.html,ФИО:238; Расовая/национальная принадлежность:3,241,1,html
/home/termit/dataset/Выгрузки/Сайты/page_37.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_475.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_32.html,ФИО:10; Расовая/национальная принадлежность:3,13,1,html
/home/termit/dataset/Выгрузки/Сайты/page_213.html,ФИО:9; Расовая/национальная принадлежность:1,10,1,html
/home/termit/dataset/Выгрузки/Сайты/page_63.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_419.html,ФИО:358; Расовая/национальная принадлежность:2,360,1,html
/home/termit/dataset/Выгрузки/Сайты/page_30.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_421.html,ФИО:102; Здоровье:1; Расовая/национальная принадлежность:3,106,1,html
/home/termit/dataset/Выгрузки/Сайты/page_413.html,ФИО:7; Расовая/национальная принадлежность:3,10,1,html
/home/termit/dataset/Выгрузки/Сайты/page_120.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_14.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_466.html,ФИО:196; Здоровье:1; Расовая/национальная принадлежность:3,200,1,html
/home/termit/dataset/Выгрузки/Сайты/page_342.html,ФИО:10; Расовая/национальная принадлежность:3,13,1,html
/home/termit/dataset/Выгрузки/Сайты/page_417.html,ФИО:527; Расовая/национальная принадлежность:1,528,1,html
/home/termit/dataset/Выгрузки/Сайты/page_145.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_92.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_324.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_44.html,ФИО:78; Дата рождения:1,79,3,html
/home/termit/dataset/Выгрузки/Сайты/page_31.html,ФИО:10; Расовая/национальная принадлежность:3,13,1,html
/home/termit/dataset/Выгрузки/Сайты/page_12.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_59.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_89.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_246.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_383.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_9.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_339.html,ФИО:8; Расовая/национальная принадлежность:3,11,1,html
/home/termit/dataset/Выгрузки/Сайты/page_234.html,ФИО:79; Расовая/национальная принадлежность:1,80,1,html
/home/termit/dataset/Выгрузки/Сайты/page_462.html,ФИО:102; Здоровье:1; Расовая/национальная принадлежность:3,106,1,html
/home/termit/dataset/Выгрузки/Сайты/page_396.html,ФИО:186; Здоровье:1; Расовая/национальная принадлежность:3,190,1,html
/home/termit/dataset/Выгрузки/Сайты/page_416.html,ФИО:149; Здоровье:1; Расовая/национальная принадлежность:3,153,1,html
/home/termit/dataset/Выгрузки/Сайты/page_98.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_257.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_360.html,ФИО:8; Расовая/национальная принадлежность:3,11,1,html
/home/termit/dataset/Выгрузки/Сайты/page_483.html,ФИО:140; Здоровье:1; Расовая/национальная принадлежность:3,144,1,html
/home/termit/dataset/Выгрузки/Сайты/page_80.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_241.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_277.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_70.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_407.html,ФИО:301; Здоровье:1; Расовая/национальная принадлежность:3,305,1,html
/home/termit/dataset/Выгрузки/Сайты/page_392.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
